URL,Phishing attack,Domain Age,Domain Registration Length,Having IP Address,HTTPS Token,URL Length,URL Shortening,@ Symbol,"Redirecting ""//""",Prefix/Suffix in Domain,Subdomains,SSL Final State,Domain Registration Country,Favicon Hosting,Port,HTTPS in URL,Request URL Ratio,Links in Meta/Script/Link,Server Form Handler (SFH),Submitting to Email,Iframe Redirection,Age of Domain,DNS Record,Website Traffic,PageRank,Content Length,Special Characters in Domain,Email in URL,Sensitive Words in URL,Response Time
https://www.zowbnvqnoq.com,0,5258,740,No,,48,No,No,No,Yes,0,Invalid,China,No,Standard,Yes,,0.301143259,Different Domain,No,Yes,Yes,No,87899,9,10651,2,Yes,3,3067
https://www.mjexmeknnc.com,0,5618,3305,,Yes,14,No,Yes,No,No,1,Invalid,China,Yes,Standard,No,0.848773046,0.808162654,Different Domain,Yes,Yes,Yes,Yes,86812,7,18061,3,Yes,0,598
https://www.venxifjscl.com,1,6736,660,Yes,No,66,Yes,No,Yes,Yes,0,Missing,Russia,,Standard,No,0.396649451,0.998439989,Same Domain,Yes,Yes,Yes,No,91431,2,19574,2,,3,1587
https://www.vyreuzuoje.com,1,391,1886,Yes,No,24,No,Yes,No,Yes,4,Valid,Russia,No,Standard,Yes,0.551000048,0.133809691,Different Domain,No,No,Yes,Yes,64197,,10766,4,Yes,3,2603
https://www.jljasvxsrm.com,1,5794,296,Yes,,25,No,Yes,Yes,Yes,4,Valid,Russia,No,Standard,Yes,0.140614305,0.637563177,Different Domain,No,Yes,Yes,Yes,52825,0,5327,3,Yes,3,429
https://www.rfsrwyjzvs.com,0,4514,439,No,No,66,No,No,No,Yes,3,Valid,USA,,Standard,No,0.842196963,0.925309265,Empty,No,No,No,Yes,28712,9,15468,2,Yes,4,3916
https://www.wjzefomwja.com,1,6432,2086,Yes,Yes,,Yes,Yes,Yes,Yes,1,,USA,No,Standard,Yes,0.106890248,0.899711737,Same Domain,No,No,No,Yes,78541,8,11366,4,Yes,1,4738
https://www.zvfgjgowjq.com,0,4474,2809,Yes,No,34,No,No,Yes,Yes,4,Missing,USA,Yes,Non-standard,Yes,0.094429031,0.383358272,Empty,Yes,No,Yes,No,92776,3,8034,1,No,1,2678
https://www.jmfirlkekm.com,1,5892,170,Yes,Yes,,No,Yes,No,Yes,2,Invalid,China,,Standard,,0.933558377,0.86577404,,No,No,Yes,No,51530,3,,2,No,1,3230
https://www.zukkzrjdqr.com,1,3561,1026,Yes,No,40,Yes,,Yes,No,2,Missing,Brazil,Yes,Standard,Yes,0.87347292,0.191587643,Different Domain,No,Yes,No,Yes,18271,0,4035,2,No,3,
https://www.hohqvubnpp.com,1,2278,870,Yes,No,43,Yes,No,Yes,Yes,4,Missing,Canada,No,Standard,No,0.574874819,0.632122138,Same Domain,No,Yes,No,Yes,23872,7,17426,,No,1,3574
https://www.fayvhhsjjs.com,0,7161,2259,No,Yes,96,No,No,No,No,1,Valid,USA,Yes,Non-standard,Yes,0.106153906,0.597999822,Same Domain,No,Yes,No,Yes,80874,8,13564,3,No,3,1173
https://www.ixhtxebbym.com,0,6184,2915,No,Yes,25,No,No,Yes,No,3,Missing,Canada,No,Standard,Yes,0.545986124,0.782884503,Empty,Yes,No,No,No,44410,,12796,3,,4,3342
https://www.fipcpyhtqq.com,0,3099,2445,No,No,79,,Yes,Yes,Yes,2,Valid,USA,Yes,Standard,No,0.920542654,0.228996107,Empty,Yes,Yes,No,,,7,4398,,No,0,3610
https://www.yflccxfwyr.com,0,6278,1555,Yes,No,68,No,No,,No,3,Invalid,Russia,Yes,Non-standard,No,0.612354896,0.628851445,Different Domain,No,Yes,No,No,60720,3,12066,2,Yes,1,1367
,0,200,1799,No,No,24,No,Yes,No,No,2,Invalid,Russia,No,Standard,No,0.198238129,0.61042493,Empty,Yes,Yes,Yes,,87783,3,9861,4,No,0,4481
,1,5959,262,Yes,Yes,91,No,No,No,No,0,Missing,China,No,Non-standard,No,0.905830741,0.084223718,Same Domain,Yes,No,No,No,62406,1,5674,2,No,1,2743
https://www.qxwnssoedf.com,0,4875,383,No,No,22,No,No,Yes,No,4,Valid,China,Yes,Standard,No,0.865456262,0.330591972,Empty,No,No,Yes,No,77436,8,13787,0,No,,
https://www.eifiqykvqr.com,1,7073,3184,No,Yes,33,Yes,No,Yes,,1,Valid,Canada,No,Standard,No,0.546587423,0.207438047,Same Domain,No,No,Yes,No,87629,9,1423,3,No,3,4282
https://www.rsptgkuyck.com,0,3104,,,No,22,Yes,No,No,Yes,2,Invalid,China,No,Non-standard,Yes,0.852243279,0.999591978,Empty,Yes,Yes,Yes,Yes,93785,3,3322,2,No,1,4322
https://www.ibrisvvaud.com,1,7215,2177,Yes,Yes,74,No,No,No,No,4,Missing,Brazil,No,Standard,No,0.056362111,0.990599719,Different Domain,No,,Yes,Yes,48732,6,532,3,Yes,2,11
https://www.ybkkdeilzd.com,1,4598,3477,Yes,Yes,45,,Yes,Yes,No,3,Valid,Brazil,No,Non-standard,Yes,0.46118124,0.252432308,Different Domain,Yes,No,Yes,Yes,96757,,10720,1,No,4,619
https://www.sdwikyhcsf.com,1,2454,-320,No,Yes,58,No,Yes,Yes,No,1,Valid,Brazil,,Standard,No,0.178089126,0.808520755,,No,,Yes,No,16330,5,5130,2,,3,1506
https://www.byixqgosuu.com,1,3645,2505,Yes,,91,No,No,Yes,Yes,1,Missing,China,Yes,Non-standard,No,0.837540995,0.816462727,Empty,Yes,No,No,Yes,54547,1,,3,Yes,3,2893
https://www.dgkzlskvnq.com,0,5847,989,No,No,57,No,No,No,,4,Invalid,USA,Yes,Non-standard,Yes,0.97119125,0.935903446,Empty,Yes,No,Yes,Yes,85646,8,10206,1,,0,3902
https://www.iuditfncdb.com,1,804,874,No,,52,No,No,Yes,Yes,4,Valid,Canada,No,Standard,Yes,0.93069932,0.129171334,Empty,Yes,No,No,Yes,59521,4,4080,4,No,3,2062
https://www.qarvoueiwl.com,1,6242,616,No,Yes,15,Yes,Yes,Yes,Yes,4,Valid,Canada,No,Non-standard,,0.503348452,0.667596038,Same Domain,No,No,Yes,Yes,35254,,5242,0,Yes,3,4906
https://www.oxeaxscuhp.com,1,2731,594,Yes,Yes,90,No,Yes,Yes,No,0,Missing,Canada,Yes,,Yes,0.510997204,0.205885782,Different Domain,Yes,No,No,Yes,57082,9,17822,4,,0,3696
https://www.thtpgskxhl.com,0,5991,1150,Yes,No,,No,No,No,No,0,Missing,USA,No,Standard,,0.90822866,0.657659409,Different Domain,Yes,No,No,Yes,99139,5,14234,3,Yes,0,1654
https://www.sqncwuehwf.com,0,2773,1471,Yes,No,23,No,Yes,Yes,Yes,1,Valid,China,Yes,Standard,No,0.721746689,0.872177606,Empty,No,Yes,No,Yes,20738,2,,0,,4,724
https://www.wguieftqho.com,0,,3628,No,No,,No,Yes,Yes,No,4,Valid,USA,Yes,Standard,Yes,0.074605181,0.081244291,Same Domain,,Yes,Yes,Yes,85760,4,18315,0,No,3,3604
https://www.srgpzmqatx.com,1,5056,2527,,Yes,93,Yes,No,Yes,No,0,Missing,Russia,Yes,Non-standard,No,0.128340272,0.636994129,Empty,No,No,Yes,Yes,73396,4,17218,0,Yes,1,475
https://www.kbbfarkxwu.com,0,6756,2131,Yes,No,17,,Yes,No,No,1,Missing,USA,Yes,Non-standard,Yes,,0.537605482,Same Domain,Yes,Yes,Yes,No,89478,0,6011,,Yes,1,2002
https://www.ilnmpzzzkg.com,0,5581,2218,No,No,63,Yes,Yes,Yes,Yes,2,Valid,China,No,Non-standard,Yes,0.365889411,0.175596747,Same Domain,Yes,No,Yes,Yes,,4,8108,0,No,3,3120
https://www.gnrhttbiby.com,0,2690,2193,No,No,75,Yes,Yes,Yes,No,4,Missing,USA,Yes,Standard,No,0.18735956,0.23755647,Empty,Yes,Yes,No,No,87258,6,6961,0,Yes,4,2077
https://www.erazoblkib.com,0,3840,1116,No,Yes,13,No,Yes,No,Yes,0,Valid,China,No,Standard,No,0.735534839,0.520501064,Same Domain,No,Yes,No,No,64417,3,15088,1,No,1,4472
https://www.tylpfdzpgv.com,0,1028,3253,Yes,No,83,No,,Yes,,1,Missing,,Yes,Non-standard,Yes,0.879688328,0.860492097,Empty,Yes,No,No,No,25730,2,10161,1,Yes,2,2515
https://www.gddnhslhvn.com,0,502,1194,No,No,93,No,Yes,No,Yes,4,Valid,USA,No,Non-standard,No,0.206554845,0.675181658,Same Domain,Yes,No,Yes,No,75835,0,9627,2,No,2,4376
https://www.idjmspdrzo.com,1,6910,2222,No,No,,Yes,Yes,No,Yes,1,Valid,Canada,No,Non-standard,No,0.251436042,0.027449,Different Domain,Yes,Yes,Yes,Yes,71314,5,658,4,No,4,897
https://www.uboulpqqov.com,1,4493,1142,Yes,No,62,Yes,Yes,No,No,2,Missing,Canada,Yes,Non-standard,Yes,0.899940905,0.126195279,Same Domain,Yes,Yes,Yes,No,60207,2,2923,2,No,2,4261
https://www.cgsgouemgm.com,0,870,1698,Yes,No,83,,No,No,Yes,1,Invalid,Canada,No,Non-standard,,0.013171297,0.882661687,Empty,No,No,No,Yes,89913,0,5580,1,Yes,4,3215
https://www.jtnplzuedp.com,1,6938,3277,Yes,Yes,,No,No,No,,1,,China,No,Standard,No,,0.652631751,Empty,Yes,No,Yes,No,2821,4,11352,0,,2,807
https://www.yusgwiefvf.com,1,4488,1635,Yes,,10,Yes,No,No,No,2,Invalid,Brazil,No,Standard,,0.039262262,0.018062845,Empty,No,No,Yes,No,55255,4,16422,4,Yes,3,
https://www.xuvmihifzt.com,1,206,,Yes,Yes,31,No,No,Yes,No,3,Invalid,Brazil,No,Standard,No,0.095403093,0.596145877,Same Domain,,Yes,No,No,46589,9,17033,4,Yes,1,3294
https://www.xeklpebdii.com,1,5134,1608,Yes,Yes,24,Yes,No,No,No,4,Missing,Brazil,Yes,Standard,No,0.862275356,0.168576773,Different Domain,No,No,No,Yes,14002,2,3177,4,Yes,3,1927
https://www.kgrllbbxyc.com,0,5977,2913,No,No,83,Yes,No,Yes,No,2,Valid,Brazil,Yes,Standard,Yes,0.248419727,0.919926996,Same Domain,Yes,No,Yes,No,69197,0,17390,1,Yes,1,1155
https://www.rocdaqinoi.com,0,7035,546,No,No,93,Yes,No,,No,2,Invalid,China,,Standard,No,0.224694939,0.122419666,Same Domain,Yes,Yes,No,Yes,2937,1,7512,1,Yes,1,1883
https://www.molkmogpin.com,1,1484,929,No,Yes,31,Yes,Yes,Yes,Yes,4,Valid,Canada,Yes,Standard,No,0.84412853,0.076974872,Same Domain,No,No,No,No,70864,5,6533,1,No,2,4242
https://www.erzzcdkqev.com,0,863,2443,No,Yes,59,No,Yes,Yes,Yes,1,Valid,Canada,Yes,Standard,,0.542193679,0.644806835,Different Domain,No,No,Yes,No,84499,2,16565,1,No,0,107
https://www.abtwhjllmm.com,1,2790,1437,Yes,Yes,,No,,No,No,0,Invalid,Canada,No,Non-standard,No,0.350619006,0.792745362,Same Domain,No,Yes,Yes,No,98665,9,3499,0,Yes,4,3143
,1,563,2387,No,No,82,Yes,Yes,Yes,Yes,4,Invalid,China,Yes,Standard,Yes,0.714232216,0.273810881,Same Domain,Yes,Yes,No,No,70565,,16058,4,No,3,2639
https://www.ffqllixxvz.com,0,5116,,Yes,No,60,No,No,Yes,No,2,Valid,USA,No,Standard,Yes,0.809745697,0.301341013,Different Domain,Yes,No,Yes,No,57283,3,1682,2,Yes,2,2402
,1,4191,1388,Yes,No,26,Yes,Yes,No,No,1,Invalid,Russia,Yes,Standard,No,0.862768635,0.356789637,Same Domain,No,No,,No,78492,7,18849,3,No,4,3745
https://www.pdwcykridr.com,1,,-251,No,Yes,92,No,Yes,Yes,Yes,3,Invalid,China,No,Non-standard,Yes,0.119351985,0.765808381,Same Domain,No,Yes,Yes,No,72494,9,2644,3,No,2,1806
https://www.niouarmlyf.com,1,1757,1238,No,Yes,60,Yes,No,Yes,Yes,1,Valid,USA,Yes,Non-standard,No,0.582545003,0.261990521,Same Domain,Yes,Yes,No,Yes,24121,7,8837,4,No,1,2742
https://www.avrubniyod.com,1,6628,957,Yes,Yes,46,No,Yes,No,No,0,Invalid,Canada,No,Non-standard,No,0.67821898,0.088151555,Empty,Yes,No,No,No,29442,3,3004,1,No,1,1937
https://www.gpzopfbmsz.com,1,6374,1495,Yes,No,58,No,No,Yes,No,1,Invalid,Canada,Yes,Standard,Yes,0.116474379,0.309171608,Different Domain,No,Yes,Yes,No,15518,8,12238,4,No,0,1659
https://www.meusqnbnqx.com,1,6892,3189,Yes,No,68,Yes,No,Yes,No,0,Valid,Brazil,Yes,Standard,No,0.610125676,0.966033167,Empty,Yes,Yes,Yes,No,51017,2,,3,Yes,3,2436
https://www.mrhawzbmft.com,1,1678,2079,Yes,Yes,19,No,Yes,No,No,,Invalid,Brazil,,Standard,No,0.031938414,0.434537475,,Yes,Yes,Yes,Yes,65771,6,2792,0,Yes,1,4857
https://www.kujquabupr.com,1,3242,,No,Yes,39,,Yes,Yes,Yes,3,Missing,USA,Yes,Non-standard,No,0.341570744,0.559978465,Same Domain,No,No,No,No,85058,7,17446,4,Yes,0,687
https://www.gjkmrpzuuz.com,0,4636,733,Yes,No,94,No,No,Yes,Yes,1,Valid,Russia,Yes,Standard,Yes,0.172015988,0.762302469,Different Domain,No,Yes,No,,1071,3,18315,2,No,0,3271
https://www.emicuwukcx.com,0,1059,612,No,No,30,Yes,Yes,No,No,4,Missing,USA,No,,Yes,0.561206492,0.558528277,Same Domain,No,Yes,Yes,No,,3,9814,2,,2,2621
https://www.ngrxhdylfu.com,1,6668,1140,Yes,Yes,43,No,No,Yes,Yes,4,Valid,USA,Yes,Standard,No,0.191092816,0.656847709,Empty,Yes,Yes,Yes,Yes,3085,,11314,3,No,4,2019
https://www.wubigdkkvx.com,1,5279,761,Yes,Yes,82,No,Yes,No,Yes,4,Missing,,Yes,Standard,Yes,0.789144021,0.880348865,Same Domain,Yes,Yes,No,No,19474,3,11712,3,No,2,3516
https://www.hxerxbonbw.com,1,1722,-69,Yes,No,,Yes,Yes,No,Yes,3,Missing,USA,No,Standard,No,,0.372961649,Same Domain,No,No,No,No,47120,1,933,1,Yes,3,1127
https://www.oteokiqzsd.com,1,3314,2684,No,Yes,85,Yes,Yes,Yes,Yes,0,Invalid,USA,Yes,Non-standard,No,0.757829012,0.111479258,Empty,Yes,No,No,No,60324,2,9209,4,No,4,1683
https://www.wojyikqell.com,1,3157,1860,Yes,Yes,56,No,No,Yes,No,2,Valid,China,No,Standard,No,0.098908683,0.094462154,Different Domain,No,No,No,No,82645,0,15952,4,Yes,2,3035
https://www.hcauokjrup.com,0,5915,2921,No,No,94,No,No,No,No,1,Valid,Russia,No,Standard,Yes,0.44239397,0.782646817,Empty,Yes,Yes,Yes,Yes,54127,7,15914,4,No,3,989
https://www.hsotdmckkp.com,1,2625,2649,No,Yes,93,Yes,Yes,No,No,0,Invalid,Canada,No,Non-standard,No,0.698534263,0.654921668,Different Domain,No,No,Yes,Yes,19604,8,14556,4,Yes,2,3483
https://www.ihsoeouibf.com,1,2729,1997,No,No,15,Yes,Yes,No,Yes,2,Invalid,Brazil,Yes,Standard,No,0.161468007,0.566475964,Different Domain,No,No,Yes,No,74654,0,11828,4,Yes,1,4560
https://www.efoqhjnidp.com,1,6700,697,Yes,Yes,59,Yes,No,No,Yes,3,Missing,Canada,No,Non-standard,No,0.752344026,0.929997714,Same Domain,Yes,No,Yes,No,79371,4,16821,0,Yes,0,
https://www.fwgckwtjco.com,1,1597,-107,,No,72,Yes,,Yes,,2,Valid,Canada,Yes,Non-standard,No,0.953411203,0.626843953,Empty,No,Yes,No,No,41402,5,2398,1,Yes,3,3898
https://www.mtdrwdwzfr.com,0,3060,3422,No,Yes,21,No,No,No,,3,Invalid,Brazil,,Standard,Yes,0.373401294,0.047681556,Different Domain,Yes,,Yes,Yes,3766,2,,3,Yes,1,3783
https://www.udiedllwpw.com,1,2693,1689,Yes,Yes,50,No,No,Yes,No,3,Invalid,,No,Non-standard,Yes,0.000180303,0.468652507,Empty,No,Yes,No,Yes,,1,18461,3,,1,1619
https://www.yzwcjhzyjw.com,1,4891,1731,Yes,Yes,40,No,Yes,Yes,No,0,,USA,Yes,Non-standard,No,0.476829602,0.214890253,Empty,No,Yes,Yes,No,,2,3106,2,Yes,1,2554
https://www.ajmvdhrcue.com,0,5147,3244,No,No,11,No,No,Yes,Yes,4,Missing,Russia,No,Non-standard,,0.902441116,0.621300601,Empty,No,No,Yes,No,95997,3,18202,4,Yes,2,1160
https://www.tohfduygym.com,0,5739,1843,No,Yes,25,No,,Yes,No,4,Invalid,Brazil,Yes,Non-standard,Yes,0.66500597,0.187692781,Empty,Yes,No,No,No,19209,4,8146,3,Yes,0,2262
https://www.trqlzpojxm.com,1,3627,1527,Yes,Yes,10,No,No,Yes,No,0,Missing,Russia,Yes,Standard,No,0.703286101,0.64498718,Same Domain,Yes,Yes,No,Yes,59390,7,5764,1,No,1,2412
https://www.hbizmffxmw.com,1,1363,-190,No,No,13,Yes,No,Yes,No,1,Valid,USA,No,Non-standard,No,0.792466834,0.883329469,Same Domain,No,Yes,,No,78195,8,15050,2,Yes,1,3969
,0,1981,3297,No,Yes,56,No,Yes,Yes,Yes,3,Missing,Canada,No,Standard,No,0.908203705,0.077166891,Same Domain,No,Yes,No,No,49302,8,9433,1,Yes,0,1250
https://www.xvudxiipul.com,0,5450,,No,No,74,Yes,Yes,Yes,Yes,1,Valid,Brazil,No,Standard,No,0.124803983,0.258974887,,No,No,Yes,Yes,1573,4,18080,3,No,2,4510
https://www.zrwotyxsqv.com,1,1663,635,Yes,No,61,Yes,Yes,No,No,3,Invalid,Brazil,Yes,Non-standard,No,0.590209534,0.673494624,Empty,Yes,Yes,No,Yes,9609,0,18257,2,Yes,2,1231
https://www.pwtiefwfrc.com,0,1529,1553,No,No,56,Yes,No,Yes,Yes,3,Invalid,USA,Yes,,No,0.889732104,0.711214882,Same Domain,No,Yes,No,Yes,36075,,10347,0,Yes,4,35
https://www.ryyzobcodw.com,1,2038,2137,Yes,Yes,86,Yes,No,Yes,Yes,4,Missing,Russia,Yes,Non-standard,No,0.775889054,0.586796596,Same Domain,Yes,No,Yes,No,11139,6,,2,No,4,1543
https://www.zsfckkjdea.com,0,5592,3634,Yes,No,59,No,Yes,Yes,No,4,Invalid,Russia,Yes,Standard,Yes,0.248941842,0.139095505,Same Domain,No,Yes,No,Yes,8130,9,,3,No,4,3874
https://www.jpfmtyqbra.com,1,3302,1302,Yes,Yes,54,Yes,Yes,No,,3,Missing,China,No,Non-standard,Yes,0.874606351,0.242634233,Different Domain,No,No,No,No,21532,6,16461,4,No,3,1237
https://www.scvdnulwhk.com,1,2237,-90,No,No,51,Yes,No,Yes,Yes,4,Missing,Canada,No,Non-standard,No,0.294103482,0.907350083,Empty,No,Yes,Yes,No,71115,6,2868,0,No,1,4436
https://www.tyhmdjfggh.com,1,5504,2180,Yes,Yes,93,No,No,Yes,No,4,Missing,China,Yes,Standard,No,0.410886374,0.819231166,Empty,,No,No,Yes,17605,9,18176,0,,1,3553
https://www.ddyvcqlhir.com,0,5496,3335,No,No,65,Yes,Yes,Yes,Yes,2,Missing,Russia,No,Non-standard,No,0.18564026,0.950022759,Same Domain,No,Yes,No,No,12005,3,11365,1,Yes,3,4892
https://www.onuplwvtip.com,1,1306,310,Yes,No,80,Yes,No,Yes,Yes,,Valid,China,Yes,Non-standard,Yes,0.885226651,0.409074978,Empty,Yes,No,Yes,Yes,81943,0,235,1,Yes,1,
https://www.dalebagwfk.com,0,4029,1458,No,Yes,66,No,Yes,No,Yes,3,Valid,Russia,Yes,Non-standard,Yes,0.09301455,0.439560594,,No,Yes,Yes,No,98679,9,,0,No,3,3808
https://www.hibywtpmik.com,0,6776,686,No,No,42,Yes,No,No,Yes,4,Invalid,Brazil,No,Standard,Yes,0.994108887,0.258865041,Same Domain,No,No,Yes,No,3035,7,14415,0,Yes,4,
https://www.esqdfvlqun.com,1,2675,991,No,Yes,37,No,Yes,,No,2,Missing,USA,,Standard,No,0.328680509,0.524531067,Empty,Yes,No,No,No,75059,1,488,4,No,2,1846
https://www.rvzwmpjxuq.com,1,5068,2707,Yes,No,53,No,No,Yes,No,1,Invalid,China,,Standard,No,0.710808767,0.829850877,Different Domain,Yes,No,Yes,No,31583,2,16783,4,No,0,2537
https://www.vkzpsocaow.com,0,5864,2894,No,Yes,65,No,No,No,No,3,Missing,Brazil,Yes,Non-standard,Yes,0.128726292,0.247680879,Same Domain,Yes,Yes,Yes,Yes,31762,6,1883,3,No,1,158
https://www.ekitaficog.com,0,1282,1738,No,No,53,No,No,No,No,3,Invalid,Brazil,Yes,Non-standard,No,0.487863038,0.140637322,Empty,No,Yes,No,No,58152,5,14577,4,No,4,4487
https://www.umgdqqhjiy.com,1,709,181,Yes,No,93,No,Yes,No,Yes,1,Valid,USA,No,Standard,No,0.040132007,0.750530697,Different Domain,Yes,No,No,No,83843,1,12522,3,Yes,0,1625
https://www.nhbeozuwts.com,1,5575,770,Yes,Yes,,Yes,No,,Yes,3,Invalid,,Yes,Standard,Yes,0.878399548,0.693398935,Empty,Yes,No,No,Yes,75549,1,7167,4,Yes,2,2813
https://www.qgflfnwhck.com,0,5530,3504,No,No,43,No,No,No,Yes,4,Missing,Brazil,Yes,Standard,Yes,0.44642935,0.829220572,Different Domain,No,Yes,Yes,Yes,32161,0,,1,Yes,2,
,1,4744,3016,Yes,Yes,23,No,No,No,Yes,2,Missing,Brazil,Yes,Standard,Yes,0.742754049,,Same Domain,No,No,,No,76462,8,11996,3,Yes,3,438
https://www.izwpuuzsqy.com,0,4413,1718,,Yes,77,No,Yes,Yes,No,0,Invalid,China,Yes,Standard,Yes,0.894514554,0.419296773,Same Domain,No,Yes,,Yes,55950,1,9859,2,No,3,1688
https://www.ihbpajugyb.com,1,3748,1675,Yes,No,38,,No,Yes,Yes,2,Invalid,China,Yes,Standard,Yes,,0.156795198,Empty,Yes,No,Yes,Yes,10388,5,17255,4,No,1,3127
https://www.xeprmwpwtt.com,0,,73,No,No,88,No,Yes,No,Yes,1,Missing,Canada,No,Non-standard,No,0.511441175,0.714521408,Same Domain,Yes,No,No,No,39521,4,3929,,Yes,2,2590
https://www.bcduikdbsc.com,1,4779,1387,Yes,No,26,Yes,No,No,No,0,Invalid,Canada,Yes,Standard,No,0.189541115,0.87840236,Different Domain,Yes,No,Yes,Yes,51951,3,3405,3,Yes,2,2624
https://www.jwlpldjhpy.com,1,663,1250,No,Yes,92,Yes,Yes,No,No,4,Valid,Brazil,No,Non-standard,Yes,0.069007025,0.152806912,Different Domain,No,Yes,No,Yes,71674,3,17677,3,No,1,4780
https://www.oqsikxaqjc.com,1,1998,1484,Yes,Yes,18,No,Yes,Yes,Yes,4,Missing,Canada,No,Standard,No,0.622033111,0.518664793,Same Domain,Yes,Yes,Yes,No,80669,8,5067,3,Yes,0,2895
https://www.cqpsvbkgts.com,1,3445,2277,Yes,No,36,Yes,No,,Yes,2,Missing,Brazil,Yes,Standard,Yes,0.114096792,0.328858727,Same Domain,No,Yes,No,,6925,3,8857,3,No,4,3133
https://www.jdmbhsrbnd.com,1,3743,1235,No,Yes,58,No,Yes,Yes,No,3,Valid,USA,,Non-standard,No,0.491935126,0.519462052,Different Domain,Yes,No,No,Yes,50583,4,8437,4,Yes,4,514
https://www.thavtqgsxd.com,0,5727,3031,Yes,No,88,No,No,Yes,No,3,Invalid,USA,No,Standard,No,0.196918446,0.031327204,Different Domain,No,,Yes,No,43299,0,,2,No,4,855
https://www.wjhiunobro.com,1,1495,1298,Yes,,46,No,No,No,No,1,Valid,,No,Standard,No,0.197721376,,Different Domain,Yes,Yes,Yes,Yes,81166,7,7519,4,Yes,1,471
https://www.zbilhcqgop.com,1,3304,-59,Yes,No,37,Yes,No,No,Yes,3,Missing,Russia,No,Non-standard,No,0.522994274,0.484226937,Empty,Yes,No,No,Yes,76759,9,10350,2,No,0,3230
https://www.utmthcbryg.com,1,3763,3240,Yes,Yes,59,No,No,Yes,Yes,4,Valid,Brazil,Yes,Non-standard,No,0.555389678,0.150869828,Empty,Yes,No,Yes,No,20470,2,19417,3,Yes,1,308
,0,5232,3434,No,Yes,64,No,Yes,Yes,Yes,0,Invalid,China,Yes,Standard,Yes,0.003479315,0.407488583,Empty,No,Yes,Yes,Yes,28536,7,7431,3,No,0,
https://www.dbhcymkcsg.com,1,1853,253,,No,13,Yes,,Yes,No,2,Invalid,Canada,Yes,Non-standard,Yes,0.500769261,0.176023776,Different Domain,No,No,No,,92415,6,4217,3,Yes,3,1667
https://www.lfoxboyxgv.com,0,5616,,No,Yes,94,No,Yes,No,No,2,Missing,Brazil,No,Non-standard,No,0.669750265,0.215657259,Same Domain,No,No,No,Yes,67803,5,5681,1,Yes,3,122
,1,6585,1030,No,,28,Yes,Yes,No,No,2,Missing,China,Yes,Standard,Yes,0.678511774,0.977663986,Different Domain,No,No,No,No,55319,4,4275,4,No,3,4682
https://www.wojjaobeyg.com,0,4659,2039,No,No,46,Yes,Yes,No,Yes,3,Valid,Canada,Yes,Standard,Yes,0.849880124,0.601809923,Empty,No,No,No,Yes,37242,3,17658,2,No,4,3375
https://www.yvwqhlxmhx.com,1,1291,1863,No,Yes,13,No,No,Yes,Yes,0,Invalid,Brazil,No,Standard,Yes,0.89530041,0.389416194,Empty,Yes,Yes,No,No,,0,108,4,No,4,4528
https://www.tjughjyjft.com,0,3581,1014,No,No,46,Yes,No,No,No,3,,China,Yes,Non-standard,Yes,0.622861455,0.521276526,Same Domain,No,No,Yes,No,23686,7,11837,3,No,0,243
https://www.egkasznddn.com,0,,1334,Yes,No,60,No,Yes,No,No,3,Missing,Russia,Yes,Standard,Yes,0.481832018,0.38306585,Different Domain,No,No,Yes,Yes,18505,5,13433,2,Yes,4,3315
https://www.rjxcnqxlns.com,0,7280,1750,No,No,41,Yes,Yes,No,No,4,Valid,China,Yes,Standard,Yes,0.204106612,0.601837217,Empty,No,No,Yes,No,63290,1,863,1,Yes,0,934
https://www.gzjnkqfaci.com,0,1636,,No,No,54,,No,Yes,Yes,4,Invalid,Brazil,Yes,Non-standard,Yes,0.126761244,,Different Domain,No,Yes,No,Yes,64556,2,4195,3,No,4,3881
https://www.ptxofpfesj.com,0,3696,,,No,21,Yes,Yes,No,Yes,3,Missing,Canada,No,Non-standard,Yes,0.609099667,0.236121182,Same Domain,Yes,Yes,No,Yes,37408,8,9155,3,No,2,1524
https://www.guqjacoqzy.com,1,2999,-185,Yes,Yes,50,No,Yes,No,No,1,Valid,Brazil,Yes,Non-standard,Yes,0.946583126,0.988919032,Same Domain,Yes,Yes,Yes,No,2789,5,4619,0,,2,2870
https://www.ufzzroaewu.com,1,3152,3172,No,Yes,65,Yes,,No,No,1,Valid,Brazil,No,Standard,No,0.278214911,0.112344061,Same Domain,Yes,,No,No,73800,7,13375,4,Yes,4,2788
https://www.rrfkddqbmn.com,0,698,2116,No,No,89,No,Yes,No,Yes,1,Invalid,China,Yes,Standard,No,0.099453346,0.078930218,Different Domain,No,No,No,Yes,1774,0,12975,4,No,2,1024
https://www.vfatnwxsrc.com,0,2160,1122,No,Yes,23,No,,No,No,3,Invalid,Brazil,No,Standard,Yes,0.42386153,0.49316434,Different Domain,No,No,Yes,Yes,76006,8,7915,2,Yes,2,4626
https://www.unhjwgnnup.com,0,4097,3387,Yes,No,,No,No,Yes,No,0,Valid,USA,Yes,Non-standard,Yes,0.000482583,0.290830767,Same Domain,No,No,No,No,4091,,16136,0,No,1,3157
https://www.vzwmdubcwk.com,0,4737,548,No,No,72,Yes,Yes,Yes,No,1,Invalid,Russia,Yes,Standard,No,0.553574516,0.533788343,Different Domain,Yes,Yes,No,Yes,1364,6,10480,3,,,3821
