Phishing attack,Age_Link_Meta,RegLen_PageRank,URLLen_ContentLen,Subdomain_URLLen,RespTime_Link_Meta,RespTime_Traffic,Subdomain_Age
1,137.4227438,3436,1686843,261,102.5096822,54271354,8691
0,10.81508189,7108,188032,104,633.2831287,19460002,72
0,1786.630839,2716,64469,69,1927.041504,167982779,7062
1,104.0964767,10020,486980,0,100.1314602,275653872,0
1,2131.222545,4533,579904,0,1054.47685,114654286,0
0,360.9026569,10431,446472,108,159.7544019,25092483,5022
1,282.8955254,2079,435204,108,261.912965,108843912,8049
1,2796.368637,20781,372002,46,2094.825673,20630246,9128
1,4988.967028,2298,889080,240,361.7377906,37201440,26480
1,3412.264254,-1778,199319,148,2662.714622,82219325,22580
1,605.8062537,7284,1409755,237,3540.380041,469053605,2559
0,821.7651072,3588,392490,21,725.923428,91950028,1329
0,5194.543768,6308,1190592,384,1.484579528,135922,27992
1,1303.651625,3080,1652868,0,365.6259153,36697664,0
1,4346.296452,2498,387108,0,55.60872353,3849326,0
0,2803.468415,0,120024,0,755.8790985,58123346,0
1,1767.496236,4916,646065,63,672.2187296,45740484,6200
1,944.6316891,1543,81500,0,837.3077628,103359100,0
1,373.418113,28024,357630,39,2.232694248,992196,2007
0,344.4962464,10104,566016,88,42.20079018,1583974,1600
1,1640.339468,11490,1024036,156,1172.857089,117414791,15411
1,3652.93707,17181,925970,186,1550.863308,52499160,17595
1,1683.819042,12660,491479,47,262.8371513,13301961,2838
0,143.0693862,13456,19100,0,3836.497507,175857600,0
1,492.5689786,15723,703063,146,423.7069618,157308004,3834
1,4670.79559,7821,1233342,99,4168.015126,44483900,5351
1,6128.80138,-259,108450,72,4054.909208,235072145,25604
1,1999.830698,0,243594,0,1522.844749,243501850,0
1,2201.991489,6996,1747968,192,694.1161992,143638968,14098
1,146.379486,7708,1027152,72,287.6228497,6468000,342
1,106.8138984,24738,470184,99,2234.790268,369287214,579
0,760.5960222,6204,681910,0,1119.145924,292249720,0
0,4208.317354,18372,514837,0,3231.159138,60979732,0
1,842.9825923,5874,126624,32,256.6999075,53557513,5760
1,498.4724224,9150,912330,186,1285.052759,17497870,1635
1,55.10327606,2022,309543,117,120.7010525,330440985,5781
0,1924.751264,9056,1199250,328,895.7555442,76274022,25020
0,3368.757598,23408,848704,267,1123.23199,216372114,21540
1,4653.405281,2425,177216,48,3031.029881,158205989,10756
1,1493.983183,12380,289664,0,741.479492,79760536,0
1,1276.298079,8736,159918,22,255.1440789,95812075,6628
0,3193.125081,5566,31080,48,2898.587336,393160512,21292
1,2620.864671,11394,92466,36,2044.180673,324373536,10062
0,54.28205168,17192,78210,20,742.9028353,186446126,656
0,564.7236474,17310,317601,0,266.1983553,67631132,0
1,2556.424207,1216,750090,165,1012.827725,89451432,9132
0,1741.154856,0,622160,280,2723.208662,151823376,10496
1,1190.953264,9480,534645,90,1405.40144,69263176,2488
1,296.3702421,16480,1305750,0,150.879396,187903296,0
1,211.8390647,10692,1497804,0,94.24589328,15438720,0
1,780.9875685,378,514592,208,641.8901094,15186073,17136
1,3618.744771,1252,613682,74,2596.490663,90055063,4163
1,4080.44765,5073,126918,36,3101.694552,265706619,9422
1,4670.734184,10293,1696604,91,2827.528399,222712875,6814
1,3623.622056,19098,45955,26,1767.790449,264394221,11442
0,1636.554373,6504,113971,26,3807.436754,176189616,3510
0,2303.607626,0,304210,29,887.0367756,71400780,2571
0,608.1612774,6744,4123,93,135.0071296,19173781,10149
1,28.09655355,-2536,69108,156,424.7453478,284285035,784
1,203.7506279,0,40854,44,251.0179089,8224132,1138
0,1614.553508,15845,843400,200,1503.668459,264606750,11532
1,4530.762987,9840,485724,0,3503.0876,365158114,0
0,460.5535182,12124,214756,106,179.625252,16779996,11784
1,390.7236536,4720,454465,0,661.4916742,42773815,0
1,326.7441255,11976,232512,42,127.9740052,108536176,7006
1,735.7041579,-552,407070,360,615.889906,344641606,19772
1,1854.28146,0,1140900,240,4.732504887,682803,17240
1,284.8358271,7398,712901,147,246.7193401,89077360,9057
0,1578.826832,2796,344522,34,2008.168222,58178532,3681
0,358.1493157,12812,1006344,72,936.9464081,263249625,1443
1,3602.12582,488,190681,93,2468.091452,88302750,12588
0,399.6062579,6100,313396,141,3343.558654,112724658,1716
1,918.1369482,6024,70794,138,570.4309716,247476165,14259
1,418.3462014,1037,862592,256,1856.784307,100038748,3084
0,1136.281946,28035,371124,78,163.2098552,26886690,15978
1,1129.298385,2863,155694,126,285.11876,32152500,14853
1,2474.108591,27032,426240,360,160.6664336,6532656,12812
0,176.9497579,29214,568602,0,52.15527148,16491744,0
1,724.4570537,21742,449442,162,27.60138545,6239640,13701
0,84.92444349,3857,695082,248,1472.368908,306789980,984
0,1144.945966,5596,1165341,0,506.7175438,48635150,0
1,801.0266335,945,371484,68,283.3183206,61533248,6876
1,294.9231318,1953,417081,63,179.6463112,18773336,7821
0,358.9126473,5112,497539,148,676.0524073,11120431,4296
0,2253.029333,25235,47085,15,488.599616,86928456,5930
0,3521.11873,20169,243495,21,339.228601,465552,3799
1,4353.077296,-1869,142086,34,4465.907895,206666064,4784
0,2469.878781,25242,116148,0,1051.865042,206948259,0
1,794.4503513,23360,552889,0,366.3986399,73911208,0
1,403.7034284,4764,444990,70,2542.312958,361999538,753
1,3758.628163,10250,813393,126,2274.618078,94365648,13920
0,1901.654093,17325,627880,160,554.330454,132011906,28844
0,492.4135286,17130,344835,180,637.8076961,206769069,8792
1,270.7160459,23456,90272,0,36.00600101,62154288,0
1,1449.156711,31725,786093,231,2167.335454,271265904,9171
1,468.4224936,9772,1294336,158,230.4029338,39789882,8856
0,1657.024965,4206,919350,0,1867.047888,249380432,0
1,2780.586798,-1956,253476,54,2096.190969,57034445,9117
0,4500.849332,27096,805266,147,688.0914415,5079780,16248
1,720.3624523,4255,503958,78,24.26322743,2087150,5641
0,969.6075891,694,30721,93,194.8117467,128127792,19605
0,120.6399603,9584,862840,296,432.9329485,179655462,3520
0,16.0833839,10452,147653,11,5.55968826,223020,3645
0,1321.728666,7974,90282,41,775.4560109,142852944,2526
1,444.0598694,6664,226520,42,3325.958528,70726260,1335
1,1228.861778,15393,515181,166,485.3088984,49320944,7252
1,1569.450268,0,1242234,0,1154.318252,114449244,0
0,24.19893342,18130,1050560,256,1.17498374,17933400,16888
0,703.2147349,4584,397392,102,3458.0692,474458908,1964
0,1583.659131,10221,1224284,89,2517.098959,116906988,2533
1,748.2792122,1340,559470,0,26.6983117,9749334,0
1,5476.017793,0,994544,0,2551.703052,305146149,0
1,1457.139733,-108,74016,0,642.5447116,55883094,0
0,5711.249129,794,1396704,96,4486.500216,554059,5829
0,2078.668627,4207,31680,0,1776.013667,319819305,0
0,3479.147272,30042,649680,0,1122.81571,160058424,0
0,2584.011711,1608,185874,117,2842.108344,266338351,10182
1,909.4515875,18774,251568,96,2424.596108,42862908,3988
0,3062.312577,4012,364012,22,15.0260676,657880,4076
1,1327.026531,5568,24189,66,463.0123723,205049824,12198
1,1723.081297,1256,736508,136,231.552851,15946884,5462
1,4876.151352,14679,666417,292,2989.692011,159345486,28464
1,975.3630335,8619,169038,18,1001.826372,182903265,2322
1,1365.13287,2307,113652,154,979.1297828,16525600,7250
1,2942.880753,0,345552,0,1085.269543,199897092,0
1,92.55734611,7563,125712,0,166.9226549,231625675,0
0,378.6590683,10512,159873,69,1155.767749,47193624,574
1,871.6542127,-724,595461,292,940.7350556,132720300,6208
1,1150.092452,864,69578,0,522.8618629,79660282,0
0,1.013230449,1580,1001520,288,10.62145022,111924288,812
1,862.4009691,15141,750668,201,1328.25288,320302108,8325
1,1552.796392,0,341510,74,1734.577445,115966785,4664
1,31.72245965,9456,314200,200,224.1600321,192948665,2112
1,309.7028445,1128,23886,18,122.7976293,2780792,343
0,2990.226967,1695,180900,54,1471.419134,120996261,7572
1,1020.376566,16436,264360,96,356.1064333,55839675,14728
0,3153.346745,13864,1006141,213,2030.100132,50384725,14208
1,2790.191678,1206,121965,141,3904.302272,316009630,10218
0,663.2649101,18459,1679760,180,1630.083555,64108134,2622
1,3721.313089,19086,159071,11,2646.295508,180594734,5819
1,1957.589424,1434,148860,30,3047.682566,122764356,2480
1,1959.296501,8880,810999,49,161.9228479,15395457,6522
0,988.0851554,7362,822816,288,2259.777455,359702696,7400
0,701.3824808,4308,454608,264,706.1554137,59718538,11756
1,409.931512,7350,782416,316,114.2009113,173450277,26692
1,328.2179128,5979,54900,180,108.8613239,23247861,6428
0,1691.322174,2873,473056,128,1223.799959,401610705,24296
0,2086.698829,3705,5775,60,2137.155891,144804555,9760
1,1022.157055,-780,942755,183,952.5735933,87411063,3834
1,404.5119318,0,144828,54,149.4968596,87146664,15894
1,1056.460399,1712,1227448,142,2125.931395,259227564,4872
0,1986.404285,16404,99580,0,499.0314192,8223138,0
1,373.273937,6696,734331,39,512.183735,471731264,3539
1,1730.648314,0,535173,228,1066.017339,152414625,19644
0,50.80040801,6618,397545,51,221.9839169,110372436,403
0,4181.124209,7878,907672,0,3508.952418,222158715,0
0,821.4155918,8556,176310,40,38.04527444,12869325,27204
0,2280.114304,2605,69234,66,5.35809813,250756,9362
1,2079.096585,0,18537,74,1001.113493,125943390,9196
1,1127.238186,2739,604514,0,257.5588734,23473296,0
1,2483.172154,9651,344113,231,1170.067626,81598328,11562
1,4888.782783,2976,1179927,189,2775.168113,25217692,16605
0,3799.932673,2236,400820,392,2224.074318,212616255,22792
0,110.518501,20992,691244,58,134.7948468,217740216,3164
0,294.8609833,0,90072,108,545.0850782,69937630,2748
0,5192.803261,498,995520,320,4392.383905,312726736,21980
1,1217.938682,21348,1399860,180,1024.565575,152019945,7810
1,1736.32278,13784,384886,0,1067.340562,226798734,0
1,1707.222276,0,454950,60,1988.982964,403624536,7174
1,1779.099204,1442,1192290,198,1678.98912,28795872,13062
1,961.6728456,0,768250,100,492.8815621,32210880,13892
1,1756.667072,0,799890,195,2278.397714,57024286,10101
1,131.1221343,1390,726352,0,192.4092327,32389950,0
1,1239.614563,25803,629884,59,338.1404749,26813178,1767
0,2011.185273,11389,78370,30,4108.819715,334645550,6072
0,4296.518936,18340,380520,96,3068.156196,267256128,21868
0,454.4323037,0,1350320,320,72.28375795,23226321,10084
1,707.9370363,3624,154000,70,78.99491146,394848,2581
1,7.52593334,6368,60162,0,51.21630742,87052338,0
1,304.9652085,1800,1223859,91,328.5610568,62538120,2740
0,1335.178445,6104,1055060,142,409.3844276,59239185,10130
0,5376.109237,26676,1552320,264,2160.04389,119885130,19488
1,420.1811684,-1336,1136889,0,538.542061,19835361,0
0,1054.118092,7755,933096,102,700.7461188,94689678,12654
1,92.78693258,9120,278565,49,91.89316745,154975062,3945
0,654.6100395,7058,426348,104,309.3601113,62859744,5180
1,4710.059042,2142,91378,61,4660.419182,203457350,4934
0,3276.935464,1708,770154,84,2089.934073,176123820,9690
1,928.2408138,14080,605931,102,1017.413079,99017096,2186
1,2775.926081,15358,1269409,284,2357.463371,271392129,14992
1,5080.720186,6176,202764,12,4494.483242,374003552,5408
0,1070.792611,19232,61632,192,932.2772364,131199250,6540
1,2365.32579,5824,145332,44,4162.906598,84308274,5666
0,1916.92408,23640,147840,144,262.8323693,13334250,8205
1,5.2781382,1325,146220,60,169.2686646,200749304,344
0,2539.310927,945,281408,64,1811.970611,353159680,12736
1,1669.631342,17250,172254,76,3424.241496,376774781,8252
1,1667.356983,3144,873588,344,273.8607233,22244366,13784
1,1270.439236,24606,28365,45,824.042337,96542940,15633
0,3799.627553,2390,422516,106,1115.832653,76701240,7866
0,3117.773237,3300,995480,246,4077.603364,47101094,9774
1,321.822506,385,973080,0,136.7357997,107314980,0
0,62.89511227,15448,359686,102,307.4022508,396508680,2961
1,3408.064764,1630,1393110,270,2663.886735,135463284,18891
1,1524.278783,6872,286524,84,927.1668787,9471230,4452
1,1334.926395,1280,65520,12,757.8662061,30972961,7206
1,5625.372892,9990,434014,58,3082.235564,72010978,12480
0,1597.174405,3624,1385100,81,946.7403389,310414626,6878
1,1039.983224,5400,47772,0,1816.50403,41498835,0
1,3339.005077,1392,860625,0,1612.929634,197761890,0
0,513.2323437,14625,29824,32,356.7993285,192243340,4042
0,188.8284982,32103,1093543,178,751.9269346,138488928,892
1,635.7141045,4434,173292,21,24.87368957,1318720,2658
1,2512.461824,26416,122914,22,2973.553123,220349062,6724
1,4010.956939,5080,60648,28,348.8929189,13425153,9174
1,2859.480425,4302,198418,66,1938.536031,45863019,10740
1,3506.544157,7172,552708,234,3503.038489,219587186,12003
1,2052.996634,2050,1305174,312,205.5332239,43859200,24612
1,1519.470105,1316,1688752,0,983.5666587,382428960,0
1,2320.10361,2696,190961,188,2120.363899,193398837,14264
1,2335.771331,13374,1828750,0,1146.639214,337717142,0
0,1926.800323,16160,218136,24,226.6496333,10016677,6920
0,4677.430319,1481,242990,220,102.093224,10613514,28772
